WIP,REV NO ,BOM_days,정상,준긴급,최소,LT부족,WO미발행,기타,설계(REV),설계문제,설계보류,자재문제,제작지연,품질문제,CN,CS,DSS,HSCS,LTCS,NA,SDSS,SS,TN,DIA,Joint 수,중량,두께,(주)성광테크,(주)해성기업,대림기업,부흥,삼성중공업(주)거제,삼성중공업_해)의장1부(내부용),삼성중공업_해)의장2부의장4과(내부용,성일SIM함안공장,칠서피앤에스,피앤엘,납품기준일-WO일,Process day(제작반출일-WO일)
121,1,72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.000 ,10,24.062 ,11.13,0,0,0,0,0,0,0,0,1,0,38,82
121,2,126,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.000 ,18,343.484 ,8.38,0,0,0,0,0,0,0,0,1,0,44,138
121,1,106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.000 ,2,33.207 ,7.62,0,0,0,0,0,0,0,0,1,0,44,79
121,1,106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.000 ,2,100.620 ,7.62,0,0,0,0,0,0,0,0,1,0,44,73
5,1,61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,9,27.731 ,5.54,0,0,0,0,0,1,0,0,0,0,24,72
121,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.000 ,10,24.659 ,11.13,0,0,0,0,0,0,0,0,1,0,84,105
121,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.000 ,10,24.894 ,11.13,0,0,0,0,0,0,0,0,1,0,84,79
121,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.000 ,5,13.638 ,9.09,0,0,0,0,0,0,0,0,1,0,92,124
121,1,123,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.000 ,5,20.832 ,9.09,0,0,0,0,0,0,0,0,1,0,92,131
121,3,68,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.000 ,5,260.134 ,7.8,0,0,0,0,0,0,0,0,1,0,92,92
17,1,45,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,12,92.732 ,4.5,0,0,0,0,0,0,0,0,0,1,55,91
124,1,185,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.000 ,5,55.042 ,7.11,0,0,0,0,0,0,0,0,1,0,41,113
124,2,120,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.000 ,9,141.837 ,7.11,0,0,0,0,0,0,0,0,1,0,41,105
124,1,121,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,3,17.149 ,8.74,0,0,0,0,0,0,0,0,1,0,51,77
142,0,111,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,3,21.464 ,8.56,0,0,0,0,0,0,0,0,1,0,47,71
142,1,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.000 ,9,125.687 ,6.55,0,0,0,0,0,0,0,0,1,0,47,89
142,1,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.000 ,10,41.547 ,7.62,0,0,0,0,0,0,0,0,1,0,55,101
142,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.000 ,5,26.567 ,7.62,0,0,0,0,0,0,0,0,1,0,56,101
142,2,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.000 ,6,14.758 ,5.54,0,0,0,0,0,0,0,0,1,0,56,75
142,2,49,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14.000 ,6,181.982 ,4.78,0,0,0,0,0,0,0,0,1,0,56,120
142,0,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.000 ,6,19.247 ,7.62,0,0,0,0,0,0,0,0,1,0,54,112
142,1,100,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,5,56.911 ,8.56,0,0,0,0,0,0,0,0,1,0,54,143
142,1,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.000 ,5,62.076 ,7.11,0,0,0,0,0,0,0,0,1,0,68,90
142,1,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.000 ,5,62.076 ,7.11,0,0,0,0,0,0,0,0,1,0,68,90
142,1,93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.000 ,4,40.247 ,7.11,0,0,0,0,0,0,0,0,1,0,41,76
142,1,93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.000 ,4,77.197 ,7.11,0,0,0,0,0,0,0,0,1,0,41,76
142,2,108,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.000 ,5,10.818 ,5.54,0,0,0,0,0,0,0,0,1,0,40,118
142,2,108,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.000 ,5,10.818 ,5.54,0,0,0,0,0,0,0,0,1,0,40,159
142,1,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,3,10.749 ,8.74,0,0,0,0,0,0,0,0,1,0,82,101
142,1,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,8,28.022 ,8.74,0,0,0,0,0,0,0,0,1,0,82,86
142,0,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.000 ,12,40.737 ,11.13,0,0,0,0,0,0,0,0,1,0,82,71
142,2,125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.000 ,2,42.251 ,6.02,0,0,0,0,0,0,0,0,1,0,47,97
27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,13,39.185 ,3,0,0,0,0,0,0,0,0,0,1,53,78
27,0,139,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,3,23.336 ,3,0,0,0,0,0,0,0,0,0,1,96,78
27,0,21,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4,8.703 ,2.5,0,0,0,0,0,0,0,0,0,1,96,72
27,0,21,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3.501 ,2.5,0,0,0,0,0,0,0,0,0,1,96,78
146,1,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,8,73.218 ,8.56,0,0,0,0,0,0,0,0,1,0,81,111
27,1,70,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,8,40.012 ,3.5,0,0,0,0,0,0,0,0,0,1,92,89
27,0,26,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,4,19.625 ,3,0,0,0,0,0,0,0,0,0,1,92,76
27,0,26,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,3,28.019 ,3.5,0,0,0,0,0,0,0,0,0,1,92,76
27,0,26,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,5,44.829 ,4.5,0,0,0,0,0,0,0,0,0,1,92,78
27,0,26,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,9,114.228 ,4.5,0,0,0,0,0,0,0,0,0,1,92,88
27,0,26,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,3,64.309 ,4.5,0,0,0,0,0,0,0,0,0,1,92,83
1,1,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.000 ,4,93.296 ,8.18,0,0,0,1,0,0,0,0,0,0,92,155
2,1,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,4,3.182 ,4.55,0,0,0,0,0,0,1,0,0,0,92,69
146,0,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,728.847 ,53.975,0,0,0,0,0,0,0,0,1,0,63,89
146,0,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,1251.879 ,53.975,0,0,0,0,0,0,0,0,1,0,63,100
146,0,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,4,785.990 ,53.975,0,0,0,0,0,0,0,0,1,0,63,79
148,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.000 ,10,76.843 ,7.11,0,0,0,0,0,0,0,0,1,0,66,113
5,2,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.000 ,3,173.152 ,8.18,0,0,0,1,0,0,0,0,0,0,38,109
5,2,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.000 ,6,112.661 ,6.55,0,0,0,1,0,0,0,0,0,0,38,109
5,1,81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.000 ,12,54.306 ,7.62,0,0,0,1,0,0,0,0,0,0,31,104
28,1,55,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,28.791 ,3,0,0,0,0,0,0,0,0,0,1,26,95
148,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18.000 ,12,699.505 ,7.92,0,0,0,0,0,0,0,0,1,0,70,81
5,2,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.000 ,6,25.183 ,5.54,0,0,0,1,0,0,0,0,0,0,32,99
10,2,118,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,3,12.258 ,8.74,1,0,0,0,0,0,0,0,0,0,48,76
34,0,12,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1.415 ,2.5,0,0,0,0,0,0,0,0,0,1,44,66
34,0,12,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1.396 ,2.5,0,0,0,0,0,0,0,0,0,1,44,66
34,1,170,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,9,11.413 ,2.5,0,0,0,0,0,0,0,0,0,1,47,82
149,1,171,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.000 ,5,16.447 ,7.62,0,0,0,0,0,0,0,0,1,0,50,98
34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,14,29.201 ,2.5,0,0,0,0,0,0,0,0,0,1,54,82
34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,8,13.874 ,2.5,0,0,0,0,0,0,0,0,0,1,47,72
34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,8.484 ,2.5,0,0,0,0,0,0,0,0,0,1,47,72
188,0,119,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,3,9.552 ,8.74,0,0,0,0,0,0,0,0,1,0,41,75
16,2,119,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.750 ,4,2.887 ,5.56,1,0,0,0,0,0,0,0,0,0,43,79
188,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.500 ,4,9.737 ,7.14,0,0,0,0,0,0,0,0,1,0,47,75
188,0,122,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,3,33.228 ,8.56,0,0,0,0,0,0,0,0,1,0,47,72
188,0,187,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.500 ,10,33.756 ,7.14,0,0,0,0,0,0,0,0,1,0,41,72
16,1,187,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.000 ,18,187.306 ,9.27,1,0,0,0,0,0,0,0,0,0,41,71
188,0,107,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,5,26.418 ,8.74,0,0,0,0,0,0,0,0,1,0,40,72
188,2,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,2,12.196 ,8.74,0,0,0,0,0,0,0,0,1,0,40,124
188,2,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,3,14.139 ,8.74,0,0,0,0,0,0,0,0,1,0,40,104
188,2,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,2,13.996 ,8.74,0,0,0,0,0,0,0,0,1,0,40,93
188,2,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,2,11.529 ,8.74,0,0,0,0,0,0,0,0,1,0,40,93
188,0,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,3,11.662 ,8.74,0,0,0,0,0,0,0,0,1,0,47,72
8,1,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,6,4.683 ,4.55,0,0,0,1,0,0,0,0,0,0,47,225
8,1,178,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.000 ,4,204.790 ,8.18,0,0,0,1,0,0,0,0,0,0,43,71
188,1,170,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,7,34.191 ,8.74,0,0,0,0,0,0,0,0,1,0,46,82
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.000 ,3,39.478 ,8.56,0,0,0,0,0,0,0,0,1,0,50,72
188,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.000 ,12,37.277 ,11.13,0,0,0,0,0,0,0,0,1,0,64,72
188,1,41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.000 ,15,153.394 ,7.04,0,0,0,0,0,0,0,0,1,0,64,88
188,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.000 ,5,36.350 ,11.13,0,0,0,0,0,0,0,0,1,0,64,127
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.000 ,7,12.039 ,6.35,0,0,0,0,0,0,0,0,1,0,46,61
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.000 ,7,9.731 ,6.35,0,0,0,0,0,0,0,0,1,0,46,61
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.500 ,9,26.374 ,7.14,0,0,0,0,0,0,0,0,1,0,53,75
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.500 ,6,13.265 ,7.14,0,0,0,0,0,0,0,0,1,0,53,75
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.000 ,9,11.924 ,9.09,0,0,0,0,0,0,0,0,1,0,46,61
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,12,12.648 ,8.74,0,0,0,0,0,0,0,0,1,0,46,82
16,1,109,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,3,51.647 ,8.56,1,0,0,0,0,0,0,0,0,0,50,110
16,1,95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,3,51.647 ,8.56,1,0,0,0,0,0,0,0,0,0,27,110
188,1,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,3,51.647 ,8.56,0,0,0,0,0,0,0,0,1,0,27,69
188,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.000 ,6,14.965 ,6.35,0,0,0,0,0,0,0,0,1,0,46,61
188,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.750 ,5,4.452 ,5.56,0,0,0,0,0,0,0,0,1,0,46,75
188,1,202,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.000 ,6,488.221 ,8.38,0,0,0,0,0,0,0,0,1,0,46,102
188,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.000 ,10,472.500 ,7.92,0,0,0,0,0,0,0,0,1,0,46,63
188,2,48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.000 ,6,76.055 ,7.8,0,0,0,0,0,0,0,0,1,0,20,111
188,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.000 ,3,95.640 ,7.11,0,0,0,0,0,0,0,0,1,0,60,75
188,1,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,8,46.649 ,8.56,0,0,0,0,0,0,0,0,1,0,20,93
16,1,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,8,46.783 ,8.56,1,0,0,0,0,0,0,0,0,0,20,84
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.000 ,2,49.877 ,7.04,0,0,0,0,0,0,0,0,1,0,69,121
188,3,95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.500 ,2,10.737 ,10.15,0,0,0,0,0,0,0,0,1,0,40,68
188,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.000 ,4,39.411 ,7.11,0,0,0,0,0,0,0,0,1,0,40,75
188,1,180,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.000 ,5,41.842 ,7.11,0,0,0,0,0,0,0,0,1,0,40,93
188,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.000 ,8,28.254 ,7.62,0,0,0,0,0,0,0,0,1,0,64,82
188,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,8,14.282 ,8.74,0,0,0,0,0,0,0,0,1,0,64,69
8,1,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.000 ,3,42.721 ,6.02,0,0,0,1,0,0,0,0,0,0,34,92
188,2,149,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,14,33.725 ,8.56,0,0,0,0,0,0,0,0,1,0,64,151
16,0,121,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.500 ,1,2.850 ,7.14,1,0,0,0,0,0,0,0,0,0,20,68
190,1,119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.000 ,16,243.199 ,7.8,0,0,0,0,0,0,0,0,1,0,40,67
190,0,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.000 ,5,387.179 ,9.27,0,0,0,0,0,0,0,0,1,0,49,91
35,1,192,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,10,23.476 ,3,0,0,0,0,0,0,0,0,0,1,60,64
258,0,119,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.000 ,9,247.395 ,17.48,0,0,0,0,0,0,0,0,1,0,37,92
258,1,56,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,2,4.284 ,11.07,0,0,0,0,0,0,0,0,1,0,52,92
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,3,20.219 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000 ,6,36.433 ,8.74,0,0,0,0,0,0,0,0,1,0,52,96
258,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.000 ,4,31.048 ,8.74,0,0,0,0,0,0,0,0,1,0,52,96
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,3,159.697 ,25.4,0,0,0,0,0,0,0,0,1,0,52,93
258,0,73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,83.034 ,25.4,0,0,0,0,0,0,0,0,1,0,52,144
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,4,238.292 ,19.7104,0,0,0,0,0,0,0,0,1,0,52,68
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.000 ,4,406.171 ,22.23,0,0,0,0,0,0,0,0,1,0,52,68
258,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.000 ,7,665.776 ,22.23,0,0,0,0,0,0,0,0,1,0,52,89
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.000 ,3,304.238 ,12.7,0,0,0,0,0,0,0,0,1,0,52,68
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.000 ,5,199.736 ,12.7,0,0,0,0,0,0,0,0,1,0,52,92
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.000 ,4,379.583 ,12.7,0,0,0,0,0,0,0,0,1,0,52,103
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.000 ,6,242.176 ,12.7,0,0,0,0,0,0,0,0,1,0,52,106
258,1,88,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,3,567.285 ,53.975,0,0,0,0,0,0,0,0,1,0,52,135
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.000 ,3,1860.947 ,40.49,0,0,0,0,0,0,0,0,1,0,52,68
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000 ,2,15.238 ,11.07,0,0,0,0,0,0,0,0,1,0,52,89
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,3,20.219 ,11.07,0,0,0,0,0,0,0,0,1,0,52,92
258,0,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,4,21.174 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000 ,2,15.238 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,0,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,4,21.174 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000 ,2,15.238 ,11.07,0,0,0,0,0,0,0,0,1,0,52,89
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,3,20.219 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,0,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,4,21.147 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000 ,2,15.238 ,11.07,0,0,0,0,0,0,0,0,1,0,52,89
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,3,20.219 ,11.07,0,0,0,0,0,0,0,0,1,0,52,92
258,1,54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,1,19.372 ,8.74,0,0,0,0,0,0,0,0,1,0,52,92
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,66.222 ,20.6375,0,0,0,0,0,0,0,0,1,0,52,96
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,3,14.447 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000 ,5,34.156 ,11.07,0,0,0,0,0,0,0,0,1,0,52,92
258,1,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,4,32.881 ,11.07,0,0,0,0,0,0,0,0,1,0,52,92
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,3,14.447 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000 ,7,35.066 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,3,14.447 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000 ,5,34.156 ,11.07,0,0,0,0,0,0,0,0,1,0,52,92
258,0,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.000 ,4,32.561 ,11.07,0,0,0,0,0,0,0,0,1,0,52,92
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.000 ,3,14.447 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000 ,6,33.457 ,11.07,0,0,0,0,0,0,0,0,1,0,52,93
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000 ,2,36.937 ,8.74,0,0,0,0,0,0,0,0,1,0,52,92
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000 ,6,20.508 ,8.74,0,0,0,0,0,0,0,0,1,0,52,92
258,0,73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,180.868 ,19.7104,0,0,0,0,0,0,0,0,1,0,52,128
258,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5,158.340 ,19.7104,0,0,0,0,0,0,0,0,1,0,52,94
258,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5,157.979 ,19.7104,0,0,0,0,0,0,0,0,1,0,52,77
