WIP,REV NO ,BOM_days,정상,준긴급,최소,LT부족,WO미발행,기타,설계(REV),설계문제,설계보류,자재문제,제작지연,품질문제,CN,CS,DSS,HSCS,LTCS,NA,SDSS,SS,TN,DIA,Joint 수,중량,두께,(주)성광테크,부흥,삼성중공업(주)거제,삼성중공업_해)의장1부(내부용),삼성중공업_해)의장2부의장4과(내부용,성일SIM함안공장,칠서피앤에스,피앤엘,납품기준일-WO일,Process day(입고일-WO일)
124,2,120,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,9,142,7,0,0,0,0,0,0,1,0,41,118
124,1,121,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,17,9,0,0,0,0,0,0,1,0,51,99
142,0,111,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,21,9,0,0,0,0,0,0,1,0,47,82
142,1,111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,9,126,7,0,0,0,0,0,0,1,0,47,110
142,1,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,10,42,8,0,0,0,0,0,0,1,0,55,113
142,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,5,27,8,0,0,0,0,0,0,1,0,56,113
142,2,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,6,15,6,0,0,0,0,0,0,1,0,56,89
142,2,49,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14,6,182,5,0,0,0,0,0,0,1,0,56,128
142,0,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,6,19,8,0,0,0,0,0,0,1,0,54,128
142,1,100,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,57,9,0,0,0,0,0,0,1,0,54,167
142,1,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,5,62,7,0,0,0,0,0,0,1,0,68,104
142,1,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,5,62,7,0,0,0,0,0,0,1,0,68,104
142,1,93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,4,40,7,0,0,0,0,0,0,1,0,41,89
142,1,93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,4,77,7,0,0,0,0,0,0,1,0,41,89
142,2,108,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,5,11,6,0,0,0,0,0,0,1,0,40,126
142,2,108,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,5,11,6,0,0,0,0,0,0,1,0,40,166
142,1,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,11,9,0,0,0,0,0,0,1,0,82,110
142,1,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,28,9,0,0,0,0,0,0,1,0,82,99
142,0,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,12,41,11,0,0,0,0,0,0,1,0,82,78
142,2,125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2,42,6,0,0,0,0,0,0,1,0,47,110
27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,13,39,3,0,0,0,0,0,0,0,1,53,88
27,0,139,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,3,23,3,0,0,0,0,0,0,0,1,96,88
27,0,21,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4,9,3,0,0,0,0,0,0,0,1,96,83
27,0,21,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4,3,0,0,0,0,0,0,0,1,96,88
146,1,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,8,73,9,0,0,0,0,0,0,1,0,81,130
27,1,70,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,8,40,4,0,0,0,0,0,0,0,1,92,89
27,0,26,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,4,20,3,0,0,0,0,0,0,0,1,92,76
27,0,26,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,3,28,4,0,0,0,0,0,0,0,1,92,76
27,0,26,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,5,45,5,0,0,0,0,0,0,0,1,92,88
27,0,26,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,9,114,5,0,0,0,0,0,0,0,1,92,107
27,0,26,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,3,64,5,0,0,0,0,0,0,0,1,92,95
1,1,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,4,93,8,0,1,0,0,0,0,0,0,92,167
2,1,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,5,0,0,0,0,1,0,0,0,92,86
146,0,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,729,54,0,0,0,0,0,0,1,0,63,103
146,0,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,1252,54,0,0,0,0,0,0,1,0,63,109
146,0,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,4,786,54,0,0,0,0,0,0,1,0,63,92
148,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,10,77,7,0,0,0,0,0,0,1,0,66,132
5,2,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,173,8,0,1,0,0,0,0,0,0,38,119
5,2,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,113,7,0,1,0,0,0,0,0,0,38,119
5,1,81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,54,8,0,1,0,0,0,0,0,0,31,112
28,1,55,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,29,3,0,0,0,0,0,0,0,1,26,103
148,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18,12,700,8,0,0,0,0,0,0,1,0,70,102
5,2,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,25,6,0,1,0,0,0,0,0,0,32,115
10,2,118,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,12,9,1,0,0,0,0,0,0,0,48,98
34,0,12,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,1,44,77
34,0,12,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,1,44,77
34,1,170,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,9,11,3,0,0,0,0,0,0,0,1,47,114
149,1,171,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,16,8,0,0,0,0,0,0,1,0,50,99
34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,14,29,3,0,0,0,0,0,0,0,1,54,114
34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,8,14,3,0,0,0,0,0,0,0,1,47,72
34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,8,3,0,0,0,0,0,0,0,1,47,72
188,0,119,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,10,9,0,0,0,0,0,0,1,0,41,89
16,2,119,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,6,1,0,0,0,0,0,0,0,43,99
188,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,10,7,0,0,0,0,0,0,1,0,47,89
188,0,122,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,33,9,0,0,0,0,0,0,1,0,47,89
188,0,187,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,10,34,7,0,0,0,0,0,0,1,0,41,96
16,1,187,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,18,187,9,1,0,0,0,0,0,0,0,41,95
188,0,107,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,26,9,0,0,0,0,0,0,1,0,40,89
188,2,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,12,9,0,0,0,0,0,0,1,0,40,133
188,2,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,14,9,0,0,0,0,0,0,1,0,40,120
188,2,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,14,9,0,0,0,0,0,0,1,0,40,105
188,2,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,12,9,0,0,0,0,0,0,1,0,40,105
188,0,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,12,9,0,0,0,0,0,0,1,0,47,89
8,1,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,5,5,0,1,0,0,0,0,0,0,47,235
8,1,178,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,4,205,8,0,1,0,0,0,0,0,0,43,81
188,1,170,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,7,34,9,0,0,0,0,0,0,1,0,46,96
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,39,9,0,0,0,0,0,0,1,0,50,90
188,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,12,37,11,0,0,0,0,0,0,1,0,64,96
188,1,41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,15,153,7,0,0,0,0,0,0,1,0,64,109
188,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,36,11,0,0,0,0,0,0,1,0,64,145
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7,12,6,0,0,0,0,0,0,1,0,46,70
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7,10,6,0,0,0,0,0,0,1,0,46,70
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,9,26,7,0,0,0,0,0,0,1,0,53,95
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,6,13,7,0,0,0,0,0,0,1,0,53,95
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9,12,9,0,0,0,0,0,0,1,0,46,69
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,12,13,9,0,0,0,0,0,0,1,0,46,92
16,1,109,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,52,9,1,0,0,0,0,0,0,0,50,137
16,1,95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,52,9,1,0,0,0,0,0,0,0,27,133
188,1,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,52,9,0,0,0,0,0,0,1,0,27,96
188,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,15,6,0,0,0,0,0,0,1,0,46,70
188,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,4,6,0,0,0,0,0,0,1,0,46,89
188,1,202,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,6,488,8,0,0,0,0,0,0,1,0,46,116
188,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,10,473,8,0,0,0,0,0,0,1,0,46,84
188,2,48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,6,76,8,0,0,0,0,0,0,1,0,20,123
188,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,3,96,7,0,0,0,0,0,0,1,0,60,89
188,1,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,8,47,9,0,0,0,0,0,0,1,0,20,105
16,1,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,8,47,9,1,0,0,0,0,0,0,0,20,99
188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,2,50,7,0,0,0,0,0,0,1,0,69,132
188,3,95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,11,10,0,0,0,0,0,0,1,0,40,77
188,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,39,7,0,0,0,0,0,0,1,0,40,89
188,1,180,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,42,7,0,0,0,0,0,0,1,0,40,102
188,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8,28,8,0,0,0,0,0,0,1,0,64,96
188,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,8,14,9,0,0,0,0,0,0,1,0,64,96
8,1,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,43,6,0,1,0,0,0,0,0,0,34,102
188,2,149,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,14,34,9,0,0,0,0,0,0,1,0,64,155
16,0,121,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,7,1,0,0,0,0,0,0,0,20,89
190,1,119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,16,243,8,0,0,0,0,0,0,1,0,40,76
190,0,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,5,387,9,0,0,0,0,0,0,1,0,49,103
35,1,192,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,10,23,3,0,0,0,0,0,0,0,1,60,66
258,0,119,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,9,247,17,0,0,0,0,0,0,1,0,37,102
258,1,56,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,11,0,0,0,0,0,0,1,0,52,108
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,20,11,0,0,0,0,0,0,1,0,52,119
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,6,36,9,0,0,0,0,0,0,1,0,52,107
258,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,31,9,0,0,0,0,0,0,1,0,52,113
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,3,160,25,0,0,0,0,0,0,1,0,52,114
258,0,73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,83,25,0,0,0,0,0,0,1,0,52,154
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,4,238,20,0,0,0,0,0,0,1,0,52,81
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,4,406,22,0,0,0,0,0,0,1,0,52,86
258,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,7,666,22,0,0,0,0,0,0,1,0,52,98
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,3,304,13,0,0,0,0,0,0,1,0,52,81
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,5,200,13,0,0,0,0,0,0,1,0,52,102
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,4,380,13,0,0,0,0,0,0,1,0,52,122
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,6,242,13,0,0,0,0,0,0,1,0,52,119
258,1,88,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,3,567,54,0,0,0,0,0,0,1,0,52,154
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16,3,1861,40,0,0,0,0,0,0,1,0,52,81
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,15,11,0,0,0,0,0,0,1,0,52,101
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,20,11,0,0,0,0,0,0,1,0,52,101
258,0,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,21,11,0,0,0,0,0,0,1,0,52,119
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,15,11,0,0,0,0,0,0,1,0,52,116
258,0,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,21,11,0,0,0,0,0,0,1,0,52,119
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,15,11,0,0,0,0,0,0,1,0,52,101
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,20,11,0,0,0,0,0,0,1,0,52,119
258,0,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,21,11,0,0,0,0,0,0,1,0,52,119
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,15,11,0,0,0,0,0,0,1,0,52,101
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,20,11,0,0,0,0,0,0,1,0,52,101
258,1,54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,19,9,0,0,0,0,0,0,1,0,52,101
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,66,21,0,0,0,0,0,0,1,0,52,107
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,14,11,0,0,0,0,0,0,1,0,52,114
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,34,11,0,0,0,0,0,0,1,0,52,101
258,1,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,4,33,11,0,0,0,0,0,0,1,0,52,101
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,14,11,0,0,0,0,0,0,1,0,52,114
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,7,35,11,0,0,0,0,0,0,1,0,52,114
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,14,11,0,0,0,0,0,0,1,0,52,114
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,5,34,11,0,0,0,0,0,0,1,0,52,101
258,0,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,33,11,0,0,0,0,0,0,1,0,52,101
258,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,14,11,0,0,0,0,0,0,1,0,52,114
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,6,33,11,0,0,0,0,0,0,1,0,52,116
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,37,9,0,0,0,0,0,0,1,0,52,101
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,6,21,9,0,0,0,0,0,0,1,0,52,101
258,0,73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,181,20,0,0,0,0,0,0,1,0,52,136
258,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5,158,20,0,0,0,0,0,0,1,0,52,107
258,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5,158,20,0,0,0,0,0,0,1,0,52,88
258,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5,158,20,0,0,0,0,0,0,1,0,52,109
258,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5,158,20,0,0,0,0,0,0,1,0,52,88
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,8,6,0,0,0,0,0,0,1,0,52,95
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,8,6,0,0,0,0,0,0,1,0,52,66
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,8,6,0,0,0,0,0,0,1,0,52,66
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,8,6,0,0,0,0,0,0,1,0,52,66
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,8,6,0,0,0,0,0,0,1,0,52,66
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,5,9,0,0,0,0,0,0,1,0,52,92
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,7,50,9,0,0,0,0,0,0,1,0,52,86
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,3,39,7,0,0,0,0,0,0,1,0,52,77
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,3,40,7,0,0,0,0,0,0,1,0,52,86
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,3,94,8,0,0,0,0,0,0,1,0,52,86
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4,6,0,0,0,0,0,0,1,0,52,66
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,5,6,0,0,0,0,0,0,1,0,52,66
258,0,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,8,33,9,0,0,0,0,0,0,1,0,52,92
258,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,25,8,0,0,0,0,0,0,1,0,45,73
20,2,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,5,979,8,1,0,0,0,0,0,0,0,49,88
20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,3,1537,10,1,0,0,0,0,0,0,0,44,73
13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,17,6,0,0,0,1,0,0,0,0,65,102
13,0,117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,34,6,0,0,0,1,0,0,0,0,21,78
20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,6,25,9,1,0,0,0,0,0,0,0,65,93
258,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,65,9,0,0,0,0,0,0,1,0,65,136
13,1,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,19,6,0,0,0,1,0,0,0,0,65,102
13,1,145,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,16,6,0,0,0,1,0,0,0,0,65,80
20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,7,52,8,1,0,0,0,0,0,0,0,65,93
258,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,58,8,0,0,0,0,0,0,1,0,65,86
13,0,117,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,11,34,6,0,0,0,1,0,0,0,0,22,102
258,2,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,6,110,4,0,0,0,0,0,0,1,0,21,87
258,1,61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,8,62,8,0,0,0,0,0,0,1,0,21,86
258,1,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,52,9,0,0,0,0,0,0,1,0,25,117
13,0,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,5,26,6,0,0,0,1,0,0,0,0,21,102
13,0,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,6,19,6,0,0,0,1,0,0,0,0,25,102
258,3,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,38,6,0,0,0,0,0,0,1,0,21,143
13,0,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,7,14,6,0,0,0,1,0,0,0,0,30,102
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,16,9,0,0,0,0,0,0,1,0,70,117
258,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,11,9,0,0,0,0,0,0,1,0,70,80
258,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,7,9,0,0,0,0,0,0,1,0,70,77
470,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,165,19,0,0,0,0,0,0,1,0,50,105
470,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,47,17,0,0,0,0,0,0,1,0,50,105
